DATE,BTC_only,BTC_SOL_ETH,MarketCap_All
2021-08-06,0.04763803587748594,0.04214410347642028,0.040751767393272686
2021-08-09,0.08288632521924977,0.05202146082780468,0.08190385095583497
2021-08-10,-0.016830892309838807,0.007413634541311831,-0.007885788340541211
2021-08-11,0.00018877838873909702,0.011728026377361589,0.014143421831819714
2021-08-12,-0.025559436362547427,-0.02627503715383872,-0.02762383402487112
2021-08-13,0.07574073458615982,0.08677885747168701,0.0811128469446254
2021-08-16,-0.03742857633249941,0.10896400708682163,-0.0130701681567853
2021-08-17,-0.028456465011732823,-0.008010894777582434,-0.03246512314388672
2021-08-18,0.002367765389513554,0.06043650679729584,0.010694260037491965
2021-08-19,0.04277544261522093,0.02623767052947379,0.04606647832579469
2021-08-20,0.056115872471717454,0.06224962371286047,0.05169715173402967
2021-08-23,0.004194894887738609,-0.01496401525013169,0.005929297860926663
2021-08-24,-0.037137725293038826,-0.052924533156874065,-0.04467701429440374
2021-08-25,0.02630002081428562,0.01988161173270675,0.027013345652635135
2021-08-26,-0.04122830434622349,0.0004412291583832939,-0.03985108321071107
2021-08-27,0.04508626296557394,0.10825391706096954,0.056438009885885654
2021-08-30,-0.04084260084326652,0.11776068058054046,-0.023035892232990074
2021-08-31,0.0023738850726162664,0.0036475742173667225,0.014420707130714083
2021-09-01,0.03562556399047523,0.04723033063540094,0.047972023369901695
2021-09-02,0.009840830417728652,0.050713918580914674,0.01034699806349404
2021-09-03,0.014143210068944922,0.06971219720659882,0.022613751098979895
2021-09-07,-0.06425231382573349,0.011674947545366798,-0.07219916689882488
2021-09-08,-0.015375366885328479,0.04834146586651311,-0.003946711805023262
2021-09-09,0.00650948573977872,-0.010551379420407847,0.0010058544747142406
2021-09-10,-0.032495484247323625,-0.04583182572366107,-0.03783218199579286
2021-09-13,0.0017637514696116074,-0.02206864566218203,0.0010926481062325522
2021-09-14,0.0473592610325122,-0.00593272412872925,0.03964691880757165
2021-09-15,0.023015462091804384,0.024353119961364245,0.027291710105881606
2021-09-16,-0.008157286726135249,-0.023600807737430007,-0.01089063295883752
2021-09-17,-0.010795386730801604,-0.030331237673478006,-0.01915601718197868
2021-09-20,-0.09358897597906202,-0.10819647071027594,-0.10205181580163303
2021-09-21,-0.050185206746199085,-0.05934337633839637,-0.0521310706760596
2021-09-22,0.07079311406361999,0.13355344787217183,0.08615581116358251
2021-09-23,0.0303064775724482,0.021064536225839925,0.02654731737436844
2021-09-24,-0.04578111561282827,-0.06268454464529583,-0.052180848267685986
2021-09-27,-0.014099511114093799,-0.012338293716497972,-0.014596446037046462
2021-09-28,-0.028440078735911922,-0.03649545539765331,-0.03010611708804123
2021-09-29,0.012911568502261384,0.020732198224858722,0.01881617565711191
2021-09-30,0.05356827518164842,0.04826318263913465,0.0512481443282109
2021-10-01,0.09878873042688929,0.1199916059058026,0.10072219115140912
2021-10-04,0.020698758241741277,0.024623955804533137,0.021364709370321533
2021-10-05,0.04890588911725491,0.024591379832606064,0.04571747383431379
2021-10-06,0.0746704982911468,0.011685213685709073,0.05582632858123682
2021-10-07,-0.02809653406297019,-0.009105579715427026,-0.02176082467731144
2021-10-08,0.0030082765538104184,0.00789106790603733,0.0006760135803898226
2021-10-11,0.06516734609561015,-0.0061674645758537094,0.04732612365149258
2021-10-12,-0.025114999851183484,0.0008754978557135029,-0.01839266296932407
2021-10-13,0.024268618342118353,0.010870901346619943,0.02550728051456108
2021-10-14,-0.001386283921372633,0.019529224046562765,0.005911155532929868
2021-10-15,0.07453440740995654,0.05866256387329494,0.059308983552681216
2021-10-18,0.007015768784613963,-0.01697663776351732,0.0003902497534864491
2021-10-19,0.036047967727284025,0.022953900920809733,0.03153253181627824
2021-10-20,0.026934175102288016,0.07008351672263058,0.036092203122072064
2021-10-21,-0.057319313661295834,-0.005506935852549133,-0.04892798742390081
2021-10-22,-0.024399647264276125,-0.005188641914684711,-0.019037163534041945
2021-10-25,0.03867969945717431,0.05663966803571485,0.043349897977354335
2021-10-26,-0.04244985266320056,-0.03746273274136591,-0.034513837386215496
2021-10-27,-0.03116779376295964,-0.053214334881516834,-0.033227884008711905
2021-10-28,0.03658793903693347,0.062426689105683275,0.04740170926977605
2021-10-29,0.02648913766352501,0.02786139783242869,0.029375142315962055
2021-11-01,-0.01966251984653955,-0.008246344176124243,-0.015315039926848573
2021-11-02,0.036423534468053465,0.05953425700329751,0.03953397697118555
2021-11-03,-0.004054563588107407,0.035329711879446,0.004981440905726275
2021-11-04,-0.024103783966732184,-0.00576827015751491,-0.020024197055112825
2021-11-05,-0.005313959884109654,-0.02163300405389823,-0.004371730066119572
2021-11-08,0.1053755604568023,0.07492682483888213,0.09640064470325815
2021-11-09,-0.008806096371717143,-0.02122268807934735,-0.012505711160972877
2021-11-10,-0.029513867421399498,-0.024336240708502932,-0.02968264116051489
2021-11-11,-0.0006965054346835808,0.007093257396656449,0.005135594802185617
2021-11-12,-0.01222509636324598,-0.016873409615797974,-0.013098826976572608
2021-11-15,-0.009322134464723963,0.0028645625150027776,-0.009121076108189352
2021-11-16,-0.0534414533015094,-0.06881819862454153,-0.05914557322484304
2021-11-17,0.003436857419438999,0.0056896173906104686,0.004019145238942867
2021-11-18,-0.05674983989800575,-0.07744147944235058,-0.06080874708409345
2021-11-19,0.020677857806173483,0.0657589098386473,0.0363273240606814
2021-11-22,-0.031491781625866744,-0.02539054479499847,-0.0346392590239013
2021-11-23,0.022735855747423095,0.037324886604832797,0.03085138210829297
2021-11-24,-0.02238438701660239,-0.02581341876725307,-0.02259337611865697
2021-11-26,-0.04816346213843081,-0.07022545062610497,-0.050522326656448624
2021-11-29,0.07908940298355094,0.08293053303641074,0.0807583707271633
2021-11-30,-0.013858989986877734,0.01723345148444433,-0.0023513889634002583
2021-12-01,0.003936508510805847,0.03206846168624966,0.004287467495711184
2021-12-02,-0.013140205787574133,-0.003796977477758645,-0.012916160238077734
2021-12-03,-0.05098586481791345,-0.07118654608381092,-0.05384460858182638
2021-12-06,-0.05626342862927458,-0.03483188530967396,-0.044673676633714465
2021-12-07,0.002322159783127109,-0.008638909368034908,-0.0019386952288870107
2021-12-08,-0.00385184874717448,0.015511750873195451,0.00738518421890233
2021-12-09,-0.05608726213196946,-0.06586794011326924,-0.056492518271011316
2021-12-10,-0.00899511908452133,-0.04409684453278895,-0.02191231360156143
2021-12-13,-0.010706791620439526,-0.03794023976641059,-0.018903884653892034
2021-12-14,-0.002671253456494771,-0.008105796467147264,-0.00261057205230919
2021-12-15,0.04900151967252708,0.09059014490349515,0.05482340590644896
2021-12-16,-0.025181582897818577,-0.015853793675162153,-0.023299478561942588
2021-12-17,-0.030699007215741703,-0.020259433720131503,-0.026097443745262128
2021-12-20,0.014677518097484077,0.006508499118275779,0.016921718083436454
2021-12-21,0.04386356169401262,0.034002246825367344,0.040387241367462856
2021-12-22,-0.006295931447672265,-0.008035187939765098,-0.005062549672137706
2021-12-23,0.04433669194360079,0.04605285267834791,0.04231486998144862
2021-12-27,-0.0028378931149228848,0.0021411577716601293,-0.006182706790074599
2021-12-28,-0.06025942562091624,-0.07006648809915017,-0.061596765591094726
2021-12-29,-0.02404227880624954,-0.035777645942975944,-0.029350891956059555
2021-12-30,0.01579112126431248,0.017280337272209012,0.017137470044788383
2021-12-31,-0.018476352917798256,-0.013709657050599122,-0.01615450071445279
2022-01-03,0.0032753944721179984,0.008418446964378434,0.00557322870998056
2022-01-04,-0.012065555013512697,-0.005743174121201733,-0.008831791141018175
2022-01-05,-0.050734060615097554,-0.06379854163649534,-0.05472621938124689
2022-01-06,-0.009366159015892994,-0.02552740070189219,-0.012680280573144298
2022-01-07,-0.03714070469187003,-0.06495407148591748,-0.04300417270652135
2022-01-10,0.006337167184753412,-0.010311009368693336,-0.0051821777587837126
2022-01-11,0.021869109453241498,0.03404445213998386,0.030557753526183173
2022-01-12,0.028389418684672707,0.0497021105393749,0.03364450383790829
2022-01-13,-0.030888714484173407,-0.0349787240317303,-0.03122420096740497
2022-01-14,0.011930269358978673,0.010698231429518534,0.01391359628030564
2022-01-18,-0.016799801840264528,-0.03047331996822089,-0.023559558538527314
2022-01-19,-0.014897823244158781,-0.025436998298729252,-0.01694830103438305
2022-01-20,-0.025486340397291918,-0.039104382288293715,-0.028678001178895296
2022-01-21,-0.10381165615712495,-0.12320451847018832,-0.11190981815244716
2022-01-24,0.005403900730230893,-0.0689432045314361,-0.010451460332064455
2022-01-25,0.008175727030871549,0.014485055026177696,0.010069907369085085
2022-01-26,-0.002757016878562668,-0.006761392027633817,-0.0027052700797711715
2022-01-27,0.007763821260712511,-0.010604097509591237,0.0034254298337084155
2022-01-28,0.017397102127313824,0.02881636521384956,0.01956027797343296
2022-01-31,0.01849425227822099,0.0503561298795403,0.022011841667499255
2022-02-01,0.00676006528835682,0.04384384310910727,0.014484443371660882
2022-02-02,-0.046209029430310244,-0.053122819473968796,-0.045862793403170454
2022-02-03,0.005456046132945147,0.0001547920685853743,0.004568030244227916
2022-02-04,0.11697806610007278,0.11215519722772949,0.11175120780849457
2022-02-07,0.05637014053920564,0.05202843140764801,0.06842206489010638
2022-02-08,0.0063448528050995545,-0.010264219790404372,0.002977845240299315
2022-02-09,0.004994545046617338,0.015620486698702196,0.010173191794119463
2022-02-10,-0.01744935921313273,-0.044608626304662224,-0.025717578108718442
2022-02-11,-0.026561982607033352,-0.05416866679160448,-0.035497599455498574
2022-02-14,0.004220447380870684,0.0024077739559305034,0.006949414343378368
2022-02-15,0.04668769779745485,0.07146781234946475,0.054882101742901535
2022-02-16,-0.01375975221649639,-0.018873932867219834,-0.014443717280196
2022-02-17,-0.07788223029977337,-0.07985940153996474,-0.07773206262332677
2022-02-18,-0.012507647384577547,-0.02657265117623453,-0.01351545235348095
2022-02-22,-0.04358997378007068,-0.045691864355956624,-0.04815215078058155
2022-02-23,-0.025843815613623033,-0.021059495291636976,-0.024786197090164608
2022-02-24,0.027778400368163814,0.025738853751632984,0.020360120187443487
2022-02-25,0.022998939789759865,0.04149818014026363,0.03446376587802802
2022-02-28,0.10146869558634264,0.07771154337362463,0.08647937712380038
2022-03-01,0.026888524570001016,0.013431366966699665,0.023603224606594253
2022-03-02,-0.009706302725009275,0.0010007772812052895,-0.00853930144017856
2022-03-03,-0.03351981142193572,-0.04125968730609375,-0.03335994203672976
2022-03-04,-0.07806935036049167,-0.07702266152878101,-0.07586516609771088
2022-03-07,-0.027481661010375413,-0.04756869958111476,-0.027108619809514067
2022-03-08,0.017740259990833396,0.017012092185227035,0.01708361520375834
2022-03-09,0.08378639716414904,0.0718510017174896,0.07569941080871745
2022-03-10,-0.06063095404577146,-0.05498163432286873,-0.05666444198632281
2022-03-11,-0.016291319622939282,-0.02034218498108753,-0.010625542967714674
2022-03-14,0.02247150056592573,0.013495544155199601,0.015924598906010168
2022-03-15,-0.008268101563721042,0.007948122801517465,-0.004578371542064641
2022-03-16,0.04588714481344902,0.05440740772752051,0.046931907557823616
2022-03-17,-0.00467993171076464,0.00355686849086978,-0.0003999956051229381
2022-03-18,0.020750884742987585,0.029979998467144053,0.023491798464563063
2022-03-21,-0.0173000036631763,-0.015132222936768525,-0.012421149632069084
2022-03-22,0.031180014163224357,0.02569220621342394,0.027560885387742706
2022-03-23,0.012610091153007819,0.02717196734251992,0.014446237300342668
2022-03-24,0.024898646221148235,0.04140039368852322,0.025155423172211977
2022-03-25,0.008821397620525806,-0.009068653400819526,0.0031055516237132874
2022-03-28,0.0626686132415537,0.07197282190753973,0.06356858344297867
2022-03-29,0.0071661546110000085,0.025355766228934318,0.00988263564600711
2022-03-30,-0.008491735032190584,0.022817371065388947,-0.0032296904298351192
2022-03-31,-0.03238210822970233,-0.014399941019272111,-0.03150701825259272
2022-04-01,0.016315115388267687,0.0570616358024123,0.025797334859680277
2022-04-04,0.007368607002928185,0.004378992952427385,0.008368720824535547
2022-04-05,-0.02287907280900814,-0.0318817578138445,-0.021423882480648637
2022-04-06,-0.05156849392240015,-0.07690885267154468,-0.058536200870060506
2022-04-07,0.0068764592473054,0.02534919060188634,0.013103522666899403
2022-04-08,-0.02795577079433975,-0.038079947836468286,-0.02819147156945967
2022-04-11,-0.06540351140375789,-0.07483710466477667,-0.06689792082362911
2022-04-12,0.015315083892861292,0.023152864141506635,0.019160774897591715
2022-04-13,0.025906300465151855,0.02409543604835873,0.024971391033115964
2022-04-14,-0.029908006531745857,-0.033823860631540636,-0.027728944043845294
2022-04-18,0.02230343604709617,0.016468526225402957,0.020897679447915873
2022-04-19,0.016571096753378534,0.030010888770883648,0.016979323459510587
2022-04-20,-0.003093074404708074,-0.012811129839652269,-0.006357020382071088
2022-04-21,-0.020471984048854086,-0.028062419558657292,-0.023126638418814793
2022-04-22,-0.019420038833716124,-0.01289795858074616,-0.016038478190813388
2022-04-25,0.01806699784007937,0.013443087453774316,0.014760922231123796
2022-04-26,-0.057858267871623625,-0.059818670708241206,-0.06013233592629108
2022-04-27,0.029478882606909007,0.028495210982049768,0.027762186946427514
2022-04-28,0.013575224570606004,0.009925440785885975,0.013331721527449547
2022-04-29,-0.02926557389929385,-0.037432142695287274,-0.03248623848652532
2022-05-02,-0.0020848604048010477,-0.015941919014673345,-0.0017552193984700093
2022-05-03,-0.020215120218891713,-0.02198047156795835,-0.02054998772347416
2022-05-04,0.051599856624237495,0.06294008133769813,0.05402465620013164
2022-05-05,-0.07867402068901785,-0.07740208849669195,-0.07559734487635028
2022-05-06,-0.014606061408684035,-0.022652922176076506,-0.013974062271441268
2022-05-09,-0.15937352462630372,-0.1840503447708145,-0.1666733414349888
2022-05-10,0.02396125848050934,0.04056942102111605,0.030948209260639237
2022-05-11,-0.06725839173272163,-0.14163013476252118,-0.09219784945298659
2022-05-12,0.003849706798608521,-0.048235153905267114,-0.010994668314601053
2022-05-13,0.008102229834508146,0.03547624399431837,0.02025077995063307
2022-05-16,0.019800307464528766,0.03745351699076882,0.018382323778022513
2022-05-17,0.018850785235190015,0.037233570038782915,0.023349799127589277
2022-05-18,-0.05605711989808215,-0.08705668925486953,-0.06278597884862658
2022-05-19,0.05550304428240649,0.05292564939151556,0.054390493361013315
2022-05-20,-0.036734890846488066,-0.03800587273685063,-0.03403291532192387
2022-05-23,-0.0034872430393092513,-0.0021591448385808176,-0.0004106723588038763
2022-05-24,0.019130468401079792,0.01178660315316482,0.017174225609694282
2022-05-25,-0.003143576713387941,-0.016484804245782803,-0.006192067620705233
2022-05-26,-0.009983529917456768,-0.05424314708040345,-0.024485956598379932
2022-05-27,-0.021855519242507948,-0.03862425378450984,-0.024894984913511164
2022-05-31,0.11054853282162513,0.11731257040037657,0.10965729719310335
2022-06-01,-0.0626953635789117,-0.07698368597290228,-0.06334797072272524
2022-06-02,0.02243049790035867,0.014556936335128334,0.019658579389991715
2022-06-03,-0.025046293583695922,-0.0405313686891795,-0.028096114383133308
2022-06-06,0.056095453060653444,0.07045338192374095,0.05161434204909332
2022-06-07,-0.006859698773187262,-0.03404235911143161,-0.011015962224106168
2022-06-08,-0.03020730515832115,-0.019064057323367356,-0.02517265256005896
2022-06-09,-0.003387708269364409,0.007613821280423538,-0.0017397308900186648
2022-06-10,-0.03414563715680441,-0.058473399310855045,-0.04026060626297412
2022-06-13,-0.2268071899980847,-0.24725573996681882,-0.23226060202703736
2022-06-14,-0.012477914053041661,0.01525460730019046,-0.004464095980991956
2022-06-15,0.01648355417709846,0.06641590945912279,0.026395360153597558
2022-06-16,-0.09707194434960298,-0.12050411435450747,-0.10333645906921218
2022-06-17,0.004407495444594733,0.015897618893531584,0.009784680999233686
2022-06-21,0.011680406403763444,0.07945611801374719,0.02312239517307524
2022-06-22,-0.034937106663198825,-0.05169608546055493,-0.038503190321354075
2022-06-23,0.05497803800296652,0.08973798588921711,0.06096259465959686
2022-06-24,0.006913598955313738,0.06611022225588292,0.027408396287050607
2022-06-27,-0.023369714003117492,-0.052692602417685475,-0.026856671799081022
2022-06-28,-0.02193553187871966,-0.05196215349406108,-0.02961527314910828
2022-06-29,-0.008708372798288955,-0.030667019298783682,-0.015702012038061652
2022-06-30,-0.01588223750298734,-0.01659583094866879,-0.015354841525888285
2022-07-01,-0.02604834458398897,-0.019648963352645876,-0.02430003649280399
2022-07-05,0.04778299348991011,0.06579047463163801,0.05215644433812994
2022-07-06,0.01773793042871108,0.03728545998806343,0.023801667945625438
2022-07-07,0.053013857820514154,0.04472666860410812,0.0477576370339321
2022-07-08,0.004322538045727464,-0.004745385533679536,0.0006530972905260946
2022-07-11,-0.08101564828372909,-0.10340867998758962,-0.084899185812367
2022-07-12,-0.03237979740682706,-0.03583435831969717,-0.0335082345092631
2022-07-13,0.04596171114078618,0.061346724146503995,0.04998883667373999
2022-07-14,0.01770455121291037,0.05028063625591184,0.02794744369451707
2022-07-15,0.012951348577769028,0.01880039975049308,0.015105757538058207
2022-07-18,0.0791579647925611,0.17860456887825826,0.11545236932555536
2022-07-19,0.040191969319375076,0.012115858970480842,0.02608878947060811
2022-07-20,-0.006742410894342465,-0.028530401837616348,-0.012609445874417036
2022-07-21,-0.0028884421706671937,0.021236334354946873,0.0072099336245050605
2022-07-22,-0.01941107679491816,-0.034660113501071455,-0.021448830449081746
2022-07-25,-0.05957643071593133,-0.07139807902464446,-0.06130105873636882
2022-07-26,-0.005708686992848544,-0.007125088976088878,-0.0039728796465500205
2022-07-27,0.0796052030234431,0.11124784791074038,0.08977817920457642
2022-07-28,0.0398306162434614,0.05272981142491484,0.04231447495327334
2022-07-29,-0.0016462880701043625,-0.006760095413195555,0.0006848761270430437
2022-08-01,-0.020602443129997483,-0.028178620941147647,-0.024366478268986413
2022-08-02,-0.014415336683736957,-0.02147306501264723,-0.01324265248113099
2022-08-03,-0.0057275961266136655,-0.014719022155262218,-0.00411442898492187
2022-08-04,-0.009434736504108754,-0.0030837916256182263,-0.005004773197514578
2022-08-05,0.029091011085651708,0.050463724388047915,0.035053644826528396
2022-08-08,0.02233521626611057,0.02881697981241449,0.022658045178572506
2022-08-09,-0.027097097344258803,-0.036913316001132124,-0.02807995447931999
2022-08-10,0.033815983988709775,0.05739245605415122,0.041072165537822336
2022-08-11,0.00041284726535173455,0.009253013166316881,0.0022678681507797283
2022-08-12,0.018586602023192844,0.039255651374719536,0.022070307119863797
2022-08-15,-0.01089405736706095,-0.024034075467678884,-0.013927434414605755
2022-08-16,-0.01051008526370889,-0.013155310347203741,-0.008987784131091248
2022-08-17,-0.022915307961199782,-0.036504890117656785,-0.02402255467808423
2022-08-18,-0.005281958173693924,-0.005584358486638075,-0.006406181228148622
2022-08-19,-0.10059931398792532,-0.10767999527984395,-0.10237535297742495
2022-08-22,0.024972058525402963,0.0066516066086808046,0.023443732244372573
2022-08-23,0.006036741981122917,0.012423657785909148,0.008332035636188007
2022-08-24,-0.006181150878381003,-0.009190765523714006,-0.006108090208581163
2022-08-25,0.009623023027591993,0.014996541164736144,0.012506198553792425
2022-08-26,-0.06207539958496022,-0.09213214988803176,-0.07047708970090794
2022-08-29,0.0018743619331869077,0.018424171843631543,0.007152800920036562
2022-08-30,-0.024691382971281484,-0.024855875701548236,-0.02340808843338904
2022-08-31,0.012777568511970205,0.012065706922695485,0.011774967214564613
2022-09-01,0.0038592451457939436,0.010096413674859805,0.006899599978251514
2022-09-02,-0.007818752974256604,-0.008263832050771747,-0.007325017216519236
2022-09-06,-0.056690859808325444,-0.025761386710536294,-0.04657787847285699
2022-09-07,0.024029314602578067,0.042453687040345134,0.03111222636348021
2022-09-08,0.0020481649337233954,0.011191172144146,0.003580011794953375
2022-09-09,0.10612188190716743,0.06235494679054221,0.08888839999241127
2022-09-12,0.04626957701319534,0.040292225360829326,0.03521143148096706
2022-09-13,-0.09270006906083372,-0.09278083931042891,-0.08792651416360375
2022-09-14,-0.0027402074343571003,0.01703295432917784,0.0053051287681284975
2022-09-15,-0.026672422800232964,-0.05221248029300074,-0.03888380627429244
2022-09-16,0.003622774615297697,-0.016171415083980567,0.0036618285104608184
2022-09-19,-0.011554133658278176,-0.010629904417907787,-0.009236120734916864
2022-09-20,-0.03342895694579007,-0.03674525964522046,-0.026977372262783073
2022-09-21,-0.018177571658806846,-0.029444029976711028,-0.024131185218008944
2022-09-22,0.04669928789927935,0.05227265515943169,0.05959958714700386
2022-09-23,-0.005970680514919002,0.012286745141287359,0.0012176237698870995
2022-09-26,-0.003884765289147052,0.0025093618455325206,-0.008389439701097623
2022-09-27,-0.005832956039052095,-0.01555412207555884,-0.009371882790149777
2022-09-28,0.016544467837213528,0.012625209204121912,0.014907363931877526
2022-09-29,0.007532412719634118,0.01008953814008362,0.011625541074902879
2022-09-30,-0.007217153847336011,-0.01221157104781101,-0.0072044417916764525
2022-10-03,0.009869961793437021,-0.0003822415667694701,0.004033477757374504
2022-10-04,0.036347275524413414,0.033536518884249356,0.03572550216211767
2022-10-05,-0.008660486125089961,-0.005633805983501494,-0.006930998151940981
2022-10-06,-0.01018185214187528,-0.010861599021549151,-0.009082749610436092
2022-10-07,-0.020475303035952908,-0.014978027438800279,-0.015049028497338024
2022-10-10,-0.02073813645041711,-0.027641476316075497,-0.024960693765072595
2022-10-11,-0.00470529894576166,-0.01701281854122716,-0.007045012181997601
2022-10-12,0.005565325579645286,0.01002172601903939,0.006286947648755037
2022-10-13,0.011768739552548091,-0.004300423819112775,0.0063354037500111815
2022-10-14,-0.010176392755898878,-0.006689951786791437,-0.006409730403964753
2022-10-17,0.019029923070783772,0.028395547949887634,0.01882718851155052
2022-10-18,-0.011065647631146036,-0.02009136218585761,-0.013164484428984657
2022-10-19,-0.010079479991405238,-0.02315341746923094,-0.013162271458133867
2022-10-20,-0.004482602172654282,-0.010992174623530748,-0.004977807478165008
2022-10-21,0.006231244583192241,0.006953937310980818,0.007972855349700492
2022-10-24,0.009028754610696632,0.017415974262446232,0.011672415704643502
2022-10-25,0.03878330120960949,0.07206283631658916,0.04641775999136177
2022-10-26,0.03356831063305088,0.04046205193651531,0.03875831299596766
2022-10-27,-0.0233314959115013,-0.026314431018953588,-0.023120050877239673
2022-10-28,0.015257721000682789,0.029526346336858467,0.020540129047410982
2022-10-31,-0.004834980587625104,0.007224175192666493,0.008340413735234531
2022-11-01,-0.0005123007449324701,-0.0019428032460381273,0.0019132001309032365
