Series,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,WinRate,Skew,Kurt
BTC_SOL_ETH,0.3203745883516542,0.819212634032524,0.7144989194786439,1.0344554803694328,-0.9111708955250215,0.35160757430366857,0.5201401050788091,-0.3095498615758011,3.3457055381303653
MarketCap_All,0.1532614076231662,0.610523028397804,0.48738918020784205,0.6878395506565228,-0.800282749476955,0.19150907316612042,0.5087565674255692,-0.39402124822550305,4.1011296812809395
