,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,SHIB-USD,DOGE-USD
2023-10-25,4.773546695514991,-1.117528211327178,-3.114248583077462,0.04350533753784749,0.21426266272554828,-0.4011704839346169,0.6016325825608695
2023-10-26,5.439553076473691,-1.9411488180851117,-3.4552653237072817,0.16646455731542478,0.27063268274512403,-0.17500893947188143,0.6947727647300355
2023-10-27,6.234627680436315,-2.815346736589449,-3.7417836483544713,0.1929538389026234,0.3645523638443325,-0.0940692171739124,0.859065718934562
2023-10-30,6.77616887876874,-3.5782676765383687,-3.4102110482755967,0.2644085254130696,0.43607482260691577,-0.13760044138383692,0.649426939409077
2023-10-31,6.332039739427721,-3.1869073683343796,-3.2099976015128444,0.31836041602751053,0.42957598362192323,-0.18103199105513243,0.4979608218252027
2023-11-01,7.871834967136613,-3.926002797698092,-4.1960383239076116,0.5555203915350106,0.5548267501761475,-0.3593054877875952,0.499164500545527
2023-11-02,10.687683333803804,-2.4606867853928924,-6.749719233424017,0.9463297067477187,0.9660579256754205,0.20383708664759673,-2.59350203405763
2023-11-03,10.039244332390567,-2.36319206193614,-5.4866043911989415,0.8980929780158847,0.9702955738231795,0.03504405078926597,-3.0928804818838156
2023-11-06,9.508613922324,-1.5224386869063293,-5.920320743080088,0.8448844082974893,0.9529268657393121,0.08619507431788698,-2.949860840692272
2023-11-07,6.647170468419418,-1.7634489617815523,-3.618597333905536,0.5913009555011552,0.8957502387636455,-0.16065983275262014,-1.5915155342445115
2023-11-08,10.102930962845303,-3.131423160329139,-5.797156064839176,0.9729426069062298,1.1730355616511459,-0.2885730558970241,-2.0317568503373393
2023-11-09,9.078963295571587,-3.1923074105069054,-5.241357795297645,0.9672582568715835,1.0685993165329823,-0.2405849921914377,-1.4405706709801638
2023-11-10,5.548074206954596,0.684124247197364,-5.474240210185192,0.6821113896647244,0.6487878210383677,-0.08913680325082048,-0.9997206514190398
2023-11-13,3.648536543036839,0.13735637758759647,-3.2447469456383695,0.8380440773298143,0.39124206707366266,-0.08187927098926041,-0.6885528484002824
2023-11-14,5.822680242876327,-0.2620310910479156,-5.150246763745284,1.0756690507188078,0.6318085578675504,0.013453490173927721,-1.1313334868434133
2023-11-15,6.170538978740117,-1.0558117865508225,-4.747953226693352,1.4088301306241473,0.5753033716218678,-0.29992684721173063,-1.0509806205302272
2023-11-16,4.97503098441713,-0.9498768287879669,-3.6780185572989317,1.3085333110709563,0.44515162028459176,-0.031774381600038676,-1.0690461480857414
2023-11-17,6.084425796028956,-1.2806814992248632,-4.704991687251724,1.5636305584736612,0.4799401085619631,-0.26582282512994865,-0.8765004514580447
2023-11-20,5.245232537622742,-1.2021129154931494,-4.123898708092219,1.2731681856901171,0.41115451890406185,-0.07769718263723188,-0.5258464359943219
2023-11-21,4.476003044831878,-0.6941889942434822,-3.2242994888052166,1.1002812471836023,0.3242498231947338,-0.23013764402699952,-0.7519079881345154
2023-11-22,6.267456157602324,-0.8101408564031379,-5.284245279880654,1.6081659685188632,0.464361182516272,-0.20709200210897738,-1.0385051702446901
2023-11-24,4.111026208126913,-0.0957420523865734,-3.676570693929674,1.1638691317092573,0.27978185071107387,-0.16259241965563703,-0.619772024575359
2023-11-27,4.9477173977317035,0.11168138684676066,-4.764886893392458,1.3912103386295458,0.33645436324427636,-0.37163746225296035,-0.6505391308068682
2023-11-28,9.04753493746836,0.0955619133080186,-9.696298378736094,1.9582144732170992,0.6887046308210253,-0.3062924050592242,-0.7874251710191842
2023-11-29,9.903515633950652,-0.20473297885764252,-9.99411266866044,2.2190886310386166,0.6206272140266771,-0.2743857609007859,-1.270000070597077
2023-11-30,9.310076306919456,-0.13029682020406066,-9.082568035752178,2.1606782861195684,0.6546104781981293,-0.22549782617691766,-1.6870023891039982
2023-12-01,10.429971959515143,-0.5005995240503402,-9.926494987741723,2.4902717108835053,0.7247378975008798,-0.20292721432785446,-2.0149598417796106
2023-12-04,11.47918432769427,-1.2024464667973966,-10.32896055176959,2.6081101909697,0.8221304491647998,-0.13699817532093742,-2.241019773940847
2023-12-05,8.286713199202536,-0.8485196336790322,-7.343038413767851,1.7646532622947881,0.5499876398912455,-0.06565342825506623,-1.3441426256866207
2023-12-06,8.291329753339491,-1.0564835355824456,-7.097049317298584,1.6139760693272642,0.5355217913825266,-0.05936295266470979,-1.227931808503543
2023-12-07,7.8607270822670765,-1.1460276437130128,-6.721659719217362,1.5077468843874027,0.5697234439464867,0.14072073267140633,-1.2112307803419975
2023-12-08,7.482070089462385,-0.088036334740434,-7.490743389758704,1.761355748474379,0.5366039608802987,0.09889996280120038,-1.3001500371191255
2023-12-11,6.652181230232144,-0.2747158797814472,-6.616097598113639,1.7222498232032513,0.4749034737394818,-0.032785432739027474,-0.9257356165407632
2023-12-12,7.522857778362599,-1.1632379744173198,-6.589631572500492,2.187364563366644,0.4897196289183958,0.13888562056460815,-1.5859580442944357
2023-12-13,6.102396961469716,-1.2344584307386546,-4.719252052490265,1.6582369663778365,0.3947982030676917,0.08151163856757762,-1.283233286253902
2023-12-14,5.714202416760169,-1.3011683019010885,-4.318092344410333,1.538338772817848,0.3455962510683744,0.015110808198655975,-0.9939876025336252
2023-12-15,5.589590946560225,-1.239533574712142,-4.345297831838046,1.6579648532933893,0.3302120941394958,-0.006141692898289993,-0.9867947945446327
2023-12-18,6.113945468329612,-1.4876250496869519,-4.726886410873673,1.7631436055016607,0.393142983806393,0.04660256262712073,-1.1023231597041616
2023-12-19,5.5103563095148305,-1.3268357329026796,-4.109010739754771,1.5269751755548682,0.3333730956897412,-0.00046708375410759747,-0.9343910243478823
2023-12-20,3.681086317543274,-1.0818725250486014,-2.210160699729212,1.067268336531776,0.2156586906895954,0.018482371569023923,-0.690462491555856
2023-12-21,4.189270604729814,-1.3997465991859324,-2.7186937595316096,1.2278704617407625,0.2571103650260358,-0.021748608787015802,-0.5340624639920548
2023-12-22,4.689233942337593,-1.7729271261988333,-3.118035803128072,1.563823290651974,0.27752155910497606,-0.018631475949317848,-0.6209843868183198
2023-12-26,4.123859540480902,-1.350739913203307,-2.943725617540027,1.4878479816413641,0.24239484154699095,0.08091194257813068,-0.6405487755040543
2023-12-27,3.7536126070926716,-1.7323251492637117,-2.0414007437841173,1.6205130767942442,0.2165401836614081,0.07899274885160712,-0.8959327233521022
2023-12-28,2.4404024236184934,-0.8513385952425777,-1.0598674970726394,1.0450937043013964,0.12047886112133312,0.00890869491166934,-0.703677591637675
2023-12-29,2.4130769688895373,-0.8565764482202095,-1.0950264235856015,1.097972840420662,0.09278854338041712,-0.0009904870261639848,-0.6512449938586413
2024-01-02,2.536809743912235,-0.9301926607447378,-1.3551075499441187,1.3685823831125496,0.08494510830256588,-0.11384097541485858,-0.5911960492236352
2024-01-03,2.733056027104865,-1.074964939100543,-1.4098447139712975,1.3046351127572287,0.12126875185461118,-0.040434251375095244,-0.6337159872697694
2024-01-04,2.853413405939568,-1.3241508526517765,-1.1102952781065403,1.3024303938395188,0.10509323529923144,-0.10045964810626531,-0.7260312562137361
2024-01-05,2.7636004860860877,-1.264101383860883,-1.0271528933677214,1.2277811237341487,0.09341907697134277,-0.11148198346192643,-0.6820644261010482
2024-01-08,3.425857485977453,-1.5671706790566844,-1.4811421880824314,1.4252130122203206,0.13038082656097918,-0.07160412012853401,-0.8615343374911031
2024-01-09,3.4892619193327707,-1.537310831815477,-1.523711126807768,1.329322558559835,0.14394181133494216,-0.0749776139924995,-0.8265267166118034
2024-01-10,3.7094950078049584,-1.5508430687814128,-1.7839220699876588,1.5257294571337685,0.13705244878108802,-0.060036759070721146,-0.9774750158800223
2024-01-11,3.1593909700393543,-0.6641745284461937,-1.8865014492091916,1.3302821026852238,0.14469389239677152,-0.16484831561756422,-0.9188426718484005
2024-01-12,3.0550729326303974,-0.5031941155525388,-1.9552847347000244,1.3701467268317422,0.14463227352611185,-0.16298080695277709,-0.9483922757829111
2024-01-16,3.7434889432035967,-0.3955324368670187,-3.0613214700474707,2.0736279880872375,0.14108985527943277,-0.10853928025192308,-1.3928135994038546
2024-01-17,3.0048584775920206,-0.12082257176356406,-2.547857889873011,2.06396217052684,0.10796544585122134,-0.11766768084346889,-1.3904379514900378
2024-01-18,3.489755854695045,-0.03925373388407733,-3.2287045047724385,2.6316780473790984,0.12677526877173867,-0.23736429976436918,-1.7428866324249974
2024-01-19,3.4228579574388314,-0.07570738734578261,-2.7871573731139345,2.4836483925722774,0.1362666284813034,-0.47814047282598365,-1.7017677452067113
2024-01-22,2.743067556420098,0.08384967049226748,-2.170440015534608,2.146024308772627,0.05404373623642614,-0.47413300562091093,-1.3824122507658998
2024-01-23,4.1337790021461105,-0.8259203895109026,-3.1334033839193656,2.9128403307928807,0.0897611201493443,-0.8154774319883393,-1.361579247669728
2024-01-24,5.3684802622188466,-1.5614896040896535,-3.754663848416664,3.351909645648565,0.1639573717580558,-0.8504517330088301,-1.7177420941103194
2024-01-25,6.506405917133296,-1.2202240492941978,-5.733118624582976,5.146718634964402,0.047821487533421775,-1.1729694373025161,-2.57463392845143
2024-01-26,5.096909575180865,-0.45295484319426893,-5.232166838958122,4.5949513939860545,0.03145382561550225,-0.8016109445174485,-2.236582168112582
2024-01-29,5.283028119181088,-1.0504046965852134,-4.360857890518887,3.9442256948660335,0.075431316145618,-0.9753233812551751,-1.916099161833464
2024-01-30,4.677243665875858,-1.008671140090698,-3.6578819722342577,3.534522793182277,0.04606673662320108,-0.9023795061032995,-1.688900577253082
2024-01-31,5.035321852441571,-0.4336736638439449,-4.6035550734242445,4.2433326942339304,-0.0686079912545343,-1.0193756594241017,-2.153442158728676
2024-02-01,5.662163230830885,-0.558041922001528,-5.103012444658334,4.443028965627623,0.056199703092972106,-1.0228729002205639,-2.4774646326710545
2024-02-02,7.149983460490312,-0.2779574438193709,-6.602438791840301,5.740183381019156,0.06384904781021218,-1.0973574962564712,-3.976262157403538
2024-02-05,8.452666834806065,-0.8834756484096761,-7.833290872182785,6.816575755817087,0.09050611927994513,-1.2936956933536066,-4.3492864959570285
2024-02-06,9.863722231902127,-1.1514611673968789,-9.485697153345525,7.732557740809787,0.13003563332824197,-1.5099279455250019,-4.579229339772752
2024-02-07,13.916583376904352,-0.5338639537016948,-13.992932524617663,10.77035281238751,0.10568118200041603,-2.823939422117567,-6.441881470855353
2024-02-08,8.77183979690799,-0.36624334045996376,-8.343860032140652,6.813889785883963,0.044677258160618696,-2.481150097872433,-3.4391533704795214
2024-02-09,8.57664735615834,-1.327815479800987,-6.822094784752418,5.859160210556748,0.07337056807606437,-2.1152507252109336,-3.2440171450268136
2024-02-12,6.563263262958884,-1.0988730079738895,-4.890509961321722,4.2637109636520005,0.04048158447749208,-1.6523950489450743,-2.22567779284769
2024-02-13,3.5712139043852744,-0.2746053671575915,-2.734866538925979,2.447284796847716,-0.04534790874680202,-0.656092567277172,-1.3075863191254455
2024-02-14,3.8906728018185373,-0.00030338223336084003,-3.115663832804194,2.7880011628192585,-0.10137437263160055,-1.1052256397315239,-1.3561067372371167
2024-02-15,2.817000002793131,0.1189431999114532,-2.157315313277416,1.987474233586393,-0.0623508609013337,-0.624851561541259,-1.0788997005709682
2024-02-16,2.394556721471067,0.001333504300461251,-1.364003254105786,1.5349653529785097,-0.015082554415755213,-0.6088696377919804,-0.9429001324365163
2024-02-20,2.6800580512955703,-0.09851549508495516,-1.5315191707026619,1.7220017136969796,0.006742835102780298,-0.7198780076332342,-1.0588899266744787
2024-02-21,2.038000050181836,0.4498065470021961,-1.4526876330631118,1.5447020827755882,-0.02189424196833608,-0.595469682299553,-0.962457122628619
2024-02-22,1.8214904283414888,0.2763139668799596,-0.9365285855733073,1.3664205658191073,-0.03121120472619666,-0.5135136828874696,-0.982971487853582
2024-02-23,1.6297159586103853,0.38943940664781085,-0.7771547932139012,1.1524602185602397,-0.030795846159394194,-0.47969562336633637,-0.8839693210788041
2024-02-26,1.742737343919098,0.3912915826959368,-0.9269415549787892,1.2568407705046638,-0.04972960790150947,-0.5076491877193815,-0.906549346520019
2024-02-27,1.579244146118738,0.31392754007926243,-0.6837893584808252,1.0671223582218954,-0.05530956765450611,-0.4810764266896558,-0.7401186915949086
2024-02-28,1.615874986375242,0.10910456174579938,-0.6943496663774158,0.8519180949671775,-0.018635730097188503,-0.3910739366429827,-0.47283830997063203
2024-02-29,1.618502218658081,-0.09723790822672376,-0.6377274762203348,0.7937244329890011,-0.05265774319244383,-0.3675048890219969,-0.2570986349855827
2024-03-01,1.556408980154703,-0.06337549037839266,-0.788595534581914,0.9073945893037899,-0.0531095340954547,-0.2530445702170967,-0.3056784401856347
2024-03-04,1.33088987286893,-0.18783699614056892,-0.733656357808382,0.8093312857576216,-0.056082370005820184,-0.04875353451071578,-0.11389190016106458
2024-03-05,1.2202683082936012,-0.2357648809463597,-0.6836890861018633,0.711850954550766,-0.04004689085789552,0.13261010371941942,-0.10522850865766809
2024-03-06,1.1219758280741368,0.04300449808543828,-0.7515527119374688,0.7507580865125675,-0.07941087672967884,0.20585927136927837,-0.2906340953742732
2024-03-07,0.8846955193407726,0.15106400693063263,-0.5385344593045013,0.6597909647010561,-0.0805828126518723,0.15486041364720798,-0.23129363266329575
2024-03-08,0.8030836495266693,0.08575560630765326,-0.35571057418301216,0.6467042172893015,-0.09359610029704057,0.14005357451141454,-0.22629037315498596
2024-03-11,0.7988341916653693,0.038804096261671334,-0.3430425847879058,0.6723195406877229,-0.1269548767119876,0.1308809288477951,-0.1708412959626653
2024-03-12,0.7765455676739444,0.015468759827811545,-0.24153716327859012,0.5295058761292953,-0.07959927182763671,0.09059611280637608,-0.09097988133120048
2024-03-13,0.8129468309173922,-0.02167533670550421,-0.1663207615743714,0.4992698441152139,-0.07964722454501051,0.09359883197172594,-0.1381721841794459
2024-03-14,0.7549795581021478,-0.09552340297313838,0.006212132418135356,0.46950378543013943,-0.07899508081942867,0.09282227354855391,-0.14899926570640926
2024-03-15,0.7258965839414764,-0.12740435454405527,-0.041252601183828085,0.5545328844241608,-0.09160345974453006,0.09540280937520862,-0.11557186226843229
2024-03-18,0.6436673258797037,-0.13889535387266205,0.005742449848033024,0.6105535384156305,-0.10276508456818335,0.10760041395903008,-0.12590328966155184
2024-03-19,0.7392298722424567,-0.1581676297791459,-0.19214020991081557,0.7716507510284123,-0.09705096071033566,0.11447102206019531,-0.17799284493076747
2024-03-20,0.8173763604787008,-0.32924918529501984,-0.271946174297292,0.967408609235201,-0.10836335163414233,0.16653860336575319,-0.24176486185320076
2024-03-21,0.6119129706463694,-0.14887342177399315,-0.21652282170434692,0.8670268630440868,-0.1223866706990322,0.14813658627598192,-0.1392935057890659
2024-03-22,0.5802119353424899,-0.13106946038792322,-0.19108721204511117,0.9133267696891159,-0.20112491169434704,0.13277872265391139,-0.10303584355813603
2024-03-25,0.5901480650866702,-0.2176367766011319,-0.1269550477693564,0.8893645306263841,-0.1732424105432909,0.11662635444788157,-0.07830471524715633
2024-03-26,0.6356843579635428,-0.2645386076108226,-0.11094243072071368,0.8612313374741289,-0.1831343420903698,0.11470176051334106,-0.05300207552910665
2024-03-27,0.593172991679691,-0.2271443194109932,-0.14271028940815916,0.8698125179255322,-0.18532139007360815,0.10695287453536662,-0.014762385247829217
2024-03-28,0.5655422428429161,-0.22878841311367662,-0.1000598656226375,0.8880339031385117,-0.27792775192745517,0.10384152571297905,0.0493583589693624
2024-04-01,0.6124090186915084,-0.33865800655698747,-0.0988461761018409,0.8876710652917481,-0.3090042436573198,0.08498104715785022,0.16144729517504125
2024-04-02,0.5469000440485083,-0.2960199985453201,-0.09633548011496598,0.9607979197323382,-0.34717131078294955,0.0707968529670646,0.16103197269532457
2024-04-03,0.6123608940641487,-0.4198038245586288,-0.14232416710257775,1.0947055522327485,-0.36721144805820344,0.07664282014157552,0.14563017328093733
2024-04-04,0.6137531749460367,-0.4020943468842804,-0.08615296484067868,1.0744131827791605,-0.36614386608309296,0.09539616403765937,0.07082865604519557
2024-04-05,0.8772621768296262,-0.4499608371423437,0.0811776870084824,0.8629524558477301,-0.22615918222380776,0.17135218974606137,-0.31662449006574844
2024-04-08,0.926267518121652,-0.5165229236568292,0.08852191930298313,0.8578848607191458,-0.22924665043584003,0.16527745466666444,-0.2921821787177762
2024-04-09,0.8103519859248544,-0.35354927484476745,-0.002521348517095146,0.8174140730019065,-0.24389735514306501,0.129400342893564,-0.15719842331539718
2024-04-10,0.8053228122693941,-0.4329059853293106,0.01168542229131343,0.8509526701294171,-0.2452907866512178,0.11446904209919816,-0.10423317480879436
2024-04-11,0.659719408166405,-0.4244390514084973,0.05984733316627692,0.8855989893195451,-0.2705613818664947,0.11086975272927986,-0.0210350501065149
2024-04-12,0.6363746853882113,-0.3777936539559761,0.06053372686907961,0.867405387085533,-0.26888989035855865,0.1198891929518776,-0.037519447980166744
2024-04-15,0.8549165446996084,-0.6027192337124574,0.17058311473068632,0.808812818249409,-0.27060900885365974,0.11744323736535628,-0.0784274724789429
2024-04-16,1.051809153338098,-0.7731707418596611,0.11495406264052928,0.9176284144758987,-0.3246123121000352,0.12827724989311073,-0.1148858263879403
2024-04-17,1.311449896350474,-0.9852893579157727,0.09121983981225118,0.9244303841635509,-0.3134696602779087,0.154228013507418,-0.18256911564001263
2024-04-18,1.4631228051481402,-1.0321309988396035,0.04917931455848754,0.9213995353799237,-0.2754481901443278,0.17295670256115078,-0.2990791686637708
2024-04-19,1.401172703762356,-0.9998892851440272,0.061182083482831065,0.9615164626699791,-0.3028163858048197,0.1606535367546669,-0.28181911572098656
2024-04-22,1.2061261502757963,-0.7900329894412874,0.08690789806168764,0.8648459722040092,-0.26789169373938626,0.14572985450450132,-0.24568519186532056
2024-04-23,1.1958134274219958,-0.8337161730151507,0.15194712613216443,0.7964034870759196,-0.21476603461040306,0.1467500076940624,-0.24243184069858872
2024-04-24,1.1123059450966872,-0.6928735891999811,0.08707094691910018,0.780633765611734,-0.21336234841426951,0.1506671703600263,-0.22444189037329712
2024-04-25,1.072991356716625,-0.6552062638093911,0.0941832811685441,0.817260817245465,-0.2369097213285909,0.16643936315026858,-0.25875883314292053
2024-04-26,1.0260757772807054,-0.6184707400869994,0.10184171890789356,0.8216813212341549,-0.2455489089515901,0.1738178924811397,-0.2593970608653042
2024-04-29,1.002964690972539,-0.6227920703686126,0.1021467617000463,0.83661908929,-0.2373267200188497,0.1699684935597689,-0.2515802451348917
2024-04-30,0.8941844060798511,-0.48209398402352666,0.11038099260976626,0.8340596471696768,-0.24932341826554727,0.178964292515788,-0.28617193608600816
2024-05-01,0.9642869647638475,-0.5835776961960518,0.19556590929451098,0.8113722934803448,-0.2513712195555792,0.18534736786368888,-0.32162361965076136
2024-05-02,0.9394325072031952,-0.5347035513240564,0.06884346112722199,0.9239816471939215,-0.24019055742335527,0.20334522333375066,-0.3607087301106779
2024-05-03,0.9310056852586652,-0.597882481789221,0.10690268589429575,0.9367141256727586,-0.24131363093414457,0.20026804031299414,-0.3356944244153482
2024-05-06,1.001095150473963,-0.6778287049673285,0.1063480674968678,0.8942301440776855,-0.23410090495484515,0.17500321695773144,-0.2647469690840739
2024-05-07,0.9615520537266197,-0.7408264247550924,0.08165058280142055,0.9636499351708484,-0.2528042136023832,0.15292747306797513,-0.1661494064093881
