,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,SHIB-USD,DOGE-USD
2023-09-15,0.9895191988881951,2.5770984766932087e-12,0.010480801099184185,6.26486362045907e-14,8.622965223144878e-12,5.953316914468441e-13,7.628858913147735e-13
2023-09-18,0.989519198605046,4.394494834586665e-12,0.010480801373465574,1.0626707015611506e-13,1.4657116136870345e-11,1.0237668623903249e-12,1.3068415977075091e-12
2023-09-19,0.9895191988764668,6.923249125809473e-13,0.010480801120477288,2.0399690154968528e-14,1.9465996109079087e-12,1.8239742796964246e-13,2.1410957904025429e-13
2023-09-20,0.9895191987895938,3.664158517452661e-12,0.010480801193066927,8.967337274170431e-14,1.1690928094912752e-11,8.301150358013529e-13,1.0642729352798308e-12
2023-09-21,0.9895191987424065,4.310219457094109e-12,0.010480801237722026,1.0378845068366755e-13,1.3218706080621892e-11,9.868731563807137e-13,1.2518404222813284e-12
2023-09-22,0.9895191991759321,6.731730033971357e-14,0.010480800823766994,1.6533014866541421e-15,1.9695276034450938e-13,1.5479799691278624e-14,1.9515946975810694e-14
2023-09-25,0.9895191991559633,1.7455559626064083e-13,0.010480800843276312,4.383151095665786e-15,4.893858653567354e-13,4.155237633993363e-14,5.0700386382854803e-14
2023-09-26,0.9895191988577375,3.6000083534576626e-12,0.01048080112676914,8.739645509758096e-14,9.948527154223582e-12,8.219080242496594e-13,1.0355165303451933e-12
2023-09-27,0.9895191991641759,1.290675476763752e-13,0.01048080083528571,3.1663097854321727e-15,3.3875474147064107e-13,3.032622732546713e-14,3.708345365842541e-14
2023-09-28,0.9895191988766242,3.5033738471854182e-12,0.010480801108250233,8.134842351874149e-14,9.737272609448024e-12,8.0069000947412e-13,1.0028596616094387e-12
2023-09-29,0.9895191991770721,6.184351600842466e-14,0.010480800822660123,1.471251962026359e-15,1.7279046973858148e-13,1.4072020300347852e-14,1.766611701729996e-14
2023-10-02,0.989519199174928,8.389942571530943e-14,0.010480800824708317,1.9885874946103507e-15,2.346840363236054e-13,1.903265376288353e-14,2.394338772657937e-14
2023-10-03,0.9895191991792645,5.950787354754241e-14,0.010480800820485268,1.6725494720936793e-15,1.5882542916246362e-13,1.3197052196767203e-14,1.6939175702497507e-14
2023-10-04,0.9895191991445289,1.2822144848949334e-12,0.010480800850363873,4.489076269894636e-14,3.115922864086661e-12,2.9379300492155927e-13,3.7048683865884425e-13
2023-10-05,0.9895191991787674,1.3153133316549504e-13,0.010480800820692374,6.5008826662503875e-15,3.3119005200391607e-13,3.144776285860483e-14,3.953848245791435e-14
2023-10-06,0.9895191991737978,1.145415903678836e-13,0.010480800825726604,5.6883859256771535e-15,2.947463460496696e-13,2.6673321128029272e-14,3.4009311562152615e-14
2023-10-09,0.9895191991731251,1.4486400273357602e-13,0.010480800826282747,7.304849443149898e-15,3.6182689215598485e-13,3.474353709053605e-14,4.324536537350995e-14
2023-10-10,0.989519199178272,3.8476247667610343e-13,0.010480800820275285,1.6358979126384766e-14,8.454399676564363e-13,9.241346693949722e-14,1.1382908896926544e-13
2023-10-11,0.9895191991769527,9.457921286730962e-14,0.010480800822657286,2.7455432359523e-15,2.4463569764828235e-13,2.116500005880675e-14,2.6918942317021588e-14
2023-10-12,0.9895191990827685,1.7529496797244777e-12,0.010480800909931807,4.6918677342642493e-14,4.573985152176807e-12,4.2013610652717017e-13,5.057201759464481e-13
2023-10-13,0.9895191989754992,3.085665564553912e-12,0.010480801011463503,7.997109739147762e-14,8.275841530719904e-12,7.173132089265419e-13,8.785670683867005e-13
2023-10-16,0.9895191990604393,2.0131353966642227e-12,0.010480800931107735,5.411996824725123e-14,5.327524384344458e-12,4.788358195699334e-13,5.794686072617307e-13
2023-10-17,0.9895191991775351,6.918311234317914e-14,0.01048080082217303,1.9053548421784564e-15,1.8512466040876156e-13,1.599575960383713e-14,1.9762447773403848e-14
2023-10-18,0.9895191991727533,1.193346904253185e-13,0.010480800826749957,3.5133917786609423e-15,3.115180764079828e-13,2.7892413703490346e-14,3.4437978331134873e-14
2023-10-19,0.9895191991772034,8.492872205805284e-14,0.010480800822439256,2.483819836873837e-15,2.2598055353471972e-13,1.9588526149048464e-14,2.438594243049707e-14
2023-10-20,0.9895191991785811,7.615498159092905e-14,0.010480800821093605,2.4032591906936754e-15,2.0757713849558787e-13,1.735745829005007e-14,2.1805564806802266e-14
2023-10-23,0.9895191991736201,8.096479769190224e-13,0.010480800823317753,3.6361893382392614e-14,1.7817130555551873e-12,1.944637317778313e-13,2.399896996365487e-13
2023-10-24,0.989519199177191,7.903835134397605e-13,0.010480800819869946,3.8348371023282206e-14,1.6898216190954342e-12,1.8584480427822822e-13,2.3466424837527497e-13
2023-10-25,0.9895191990751506,3.739972970568572e-12,0.010480800909416985,1.397709895339438e-13,9.648896769764219e-12,8.275454699003462e-13,1.07608619393772e-12
2023-10-26,0.9895191991632856,2.9941637165281363e-13,0.01048080083546324,1.1581640770090573e-14,7.822051060703784e-13,7.012572007329086e-14,8.790502543591388e-14
2023-10-27,0.9895191991639951,2.873064022892903e-13,0.010480800834794163,1.1101997356887393e-14,7.598067335741318e-13,6.732553539602152e-14,8.514059729602609e-14
2023-10-30,0.9895191991206311,5.262842373282567e-13,0.010480800877179128,2.2030710761415037e-14,1.3618062322802212e-12,1.251219773456507e-13,1.5453010378428517e-13
2023-10-31,0.9895191988593367,1.7877423950479685e-12,0.010480801133400011,9.11366364003918e-14,4.380118015261544e-12,4.634030770594076e-13,5.407618996203813e-13
2023-11-01,0.9895191987618007,2.007156043132589e-12,0.010480801230020551,1.1922575423676054e-13,5.018162102645925e-12,4.4907264401560453e-13,5.85075694824875e-13
2023-11-02,0.9895191991775811,8.514362212555703e-14,0.010480800822036111,6.348383657542984e-15,2.502492907887183e-13,1.9137905057166913e-14,2.19645240506893e-14
2023-11-03,0.9895191991468655,1.0959207839730011e-12,0.010480800847946505,7.8561914370685e-14,3.4089756851137077e-12,3.0083712588087956e-13,3.036608591504469e-13
2023-11-06,0.9895191991701137,5.437704611240721e-13,0.0104808008274341,3.284814790372729e-14,1.5752346469816406e-12,1.482321084606958e-13,1.5216591512708108e-13
2023-11-07,0.989519199078734,6.135595073489508e-13,0.010480800918436823,3.097220977496601e-14,1.8930613127844273e-12,1.3157780099025785e-13,1.600584073275159e-13
2023-11-08,0.9895191990928343,1.5110269468121064e-12,0.0104808009007207,1.187538527001621e-13,4.023304456444295e-12,3.675730735500334e-13,4.2433832413159347e-13
2023-11-09,0.9895191989866268,1.1376451102787045e-12,0.01048080100834379,6.585171993989013e-14,3.2720485354144296e-12,2.4719256234340386e-13,3.066598992872725e-13
2023-11-10,0.9999999999887497,2.064432368124136e-12,3.804025335733263e-12,1.6333096105351652e-13,4.04686088413858e-12,4.932688607347809e-13,6.783991382902268e-13
2023-11-13,0.9833381582155911,8.64431877214996e-12,0.016661841749229914,3.179177244507637e-12,1.9948548988674025e-11,1.2606713666506282e-12,2.1462661369318215e-12
2023-11-14,0.9833381579661711,6.23102808599921e-13,0.01666184203163506,2.839798360166351e-13,1.0342701706522806e-12,9.046057400146512e-14,1.6211837775990206e-13
2023-11-15,0.9833381579521585,1.406736404250915e-13,0.016661842047130063,5.4440684582715845e-14,4.615457588053939e-13,1.9548155731106187e-14,3.5282959470355197e-14
2023-11-16,0.983338157953846,1.696766389233587e-13,0.016661842045444533,8.898979335899865e-14,3.844432763795344e-13,2.2683147266391666e-14,4.368547107717975e-14
2023-11-17,0.9999999999949167,5.972756252811184e-13,2.6626175691311956e-12,1.7451840551892e-13,1.297528600670177e-12,5.77953902584431e-14,2.9348003870764966e-13
2023-11-20,0.9999999999960716,4.779337053496728e-13,2.1255825024275208e-12,1.4190922971740246e-13,8.96398525364893e-13,4.778511707345982e-14,2.387725783919381e-13
2023-11-21,0.9999999999939707,6.93397659264797e-13,3.1175860053377266e-12,1.9761985651684573e-13,1.6197668380888783e-12,6.547781275789485e-14,3.352736962187812e-13
2023-11-22,0.9999999999680885,5.7899362411689735e-12,7.175294261869999e-12,1.3294694293160492e-12,1.4366963871587087e-11,1.1794569727191712e-12,2.070332742418898e-12
2023-11-24,0.9999999999802465,5.248431775122307e-12,4.35182915609255e-12,1.0041646949504953e-12,6.568411383253035e-12,5.599545029234113e-13,2.0206494778434047e-12
2023-11-27,0.9999999999788948,5.589306967303761e-12,4.550245279598285e-12,1.0610724623075487e-12,7.166292688010959e-12,5.876551202225458e-13,2.150759616821112e-12
2023-11-28,0.9999999999757038,6.310355803691835e-12,5.0326729080144975e-12,1.1694216733982934e-12,8.627054878968863e-12,6.83474711544838e-13,2.4732658435487583e-12
2023-11-29,0.9999999999737741,6.7917342149857195e-12,5.46150331846023e-12,1.2935947449644428e-12,9.286074686312179e-12,7.517071625368156e-13,2.6412027599082263e-12
2023-11-30,0.9999999999759452,6.303715138623013e-12,5.068780123092088e-12,1.1819560558768932e-12,8.423341586032656e-12,6.814578158060583e-13,2.395464492591097e-12
2023-12-01,0.9999999999755399,6.370167110697456e-12,5.169598692298922e-12,1.2123336800405336e-12,8.58689458288781e-12,6.977749149121802e-13,2.4232723610500224e-12
2023-12-04,0.9999999999757156,6.268817469109846e-12,5.166624423256642e-12,1.1974184041639313e-12,8.553830341462926e-12,6.954958938228759e-13,2.4022646320247366e-12
2023-12-05,0.9999999999787692,5.655726456282831e-12,4.603495850541923e-12,1.0569462847247084e-12,7.093324883969392e-12,6.212663970272391e-13,2.2000017065270133e-12
2023-12-06,0.9999999999798936,5.402199031139904e-12,4.3782171308715e-12,1.0084610757156233e-12,6.5975510976900635e-12,5.967786253689311e-13,2.1232695597888015e-12
2023-12-07,0.9999999999850736,4.186784918353843e-12,3.390749486033457e-12,7.724753693310999e-13,4.466207212564381e-12,4.627205269002402e-13,1.6474639327720327e-12
2023-12-08,0.9999999999789345,5.641259790778718e-12,4.4718858985018425e-12,1.0320895925895596e-12,7.137463035138349e-12,6.120773786141459e-13,2.1707018805108767e-12
2023-12-11,0.9999999999796314,5.4268921303580666e-12,4.3232429934719574e-12,1.010335489569968e-12,6.901276194736796e-12,5.817489135563351e-13,2.1251696300016604e-12
2023-12-12,0.9034499559761375,3.086083990392133e-12,0.09655004401555974,4.769233617802065e-13,3.386988194398439e-12,3.8236151817145003e-13,9.703078153830099e-13
2023-12-13,0.9034499559605741,8.220010216243973e-13,0.09655004403721211,1.2549931309561207e-13,9.054958214504542e-13,1.0239775086604322e-13,2.5845990237423114e-13
2023-12-14,0.9034499559608298,7.115829553855568e-13,0.0965500440372468,1.0940262115987832e-13,7.855887902482969e-13,8.889076659252162e-14,2.280134028934291e-13
2023-12-15,0.9034499559593446,1.1317224337932346e-12,0.0965500440375961,1.7749004087280172e-13,1.2474679937639266e-12,1.421758845754357e-13,3.6039998483801354e-13
2023-12-18,0.9034499559594398,1.0509870559765807e-12,0.09655004403769842,1.6418783221554373e-13,1.1784315518532813e-12,1.3331574975202734e-13,3.3500716903065e-13
2023-12-19,0.9034499570069005,1.4642214843935963e-11,0.09655004295215937,2.0619509953547987e-12,1.7788861305387304e-11,1.8699847646406158e-12,4.5771805324418285e-12
2023-12-20,0.8784429137704229,1.7807162998867643e-11,0.12155708620020161,1.920264739147649e-12,4.596703233569055e-12,1.6104803714669527e-12,3.4407273106087566e-12
2023-12-21,0.8784429137537936,8.219010838474325e-12,0.12155708623348054,7.232906676590392e-13,1.590276120384199e-12,7.22301330188975e-13,1.4710621687041975e-12
2023-12-22,0.8784429136805982,3.500191966915531e-11,0.12155708626425912,3.2715279731728472e-12,7.342307309832678e-12,3.06462138910957e-12,6.462269602552428e-12
2023-12-26,0.8784429138705946,1.2282899731928953e-12,0.1215570861273362,1.3679987684197255e-13,3.497598978254593e-13,1.1175728341505148e-13,2.424880363898246e-13
2023-12-27,0.8492168899751017,7.843375734444207e-13,0.1507831100224466,8.671983060064354e-14,1.3655505422990613e-12,6.991160896564133e-14,1.4506118561969593e-13
2023-12-28,0.8492168899681454,1.0730281796776317e-12,0.150783110028762,1.1622810869221324e-13,1.6196525644454974e-12,9.306188266735011e-14,1.906444999417385e-13
2023-12-29,0.8492168899684298,6.755844965294986e-13,0.15078311002952005,7.047282978292875e-14,1.1269406937457137e-12,5.75400980172855e-14,1.1957488208074427e-13
2024-01-02,0.8492168901239604,1.1941914552351325e-11,0.15078310985785118,2.1905257295481536e-12,9.923702160573555e-15,1.7178732963056223e-12,2.3281989893758e-12
2024-01-03,0.8492168899797873,8.725341686060259e-13,0.15078311001751946,9.794131144174557e-14,1.485343243043894e-12,7.663774724594682e-14,1.608750762792897e-13
2024-01-04,0.8364357022604166,4.036287507765443e-12,0.16356429772870001,4.4370842992554367e-13,5.120423766039504e-12,4.221968017480587e-13,8.604619784849871e-13
2024-01-05,0.8364357022476162,9.005882506968243e-12,0.1635642977297501,9.292564236866955e-13,9.828953033025349e-12,9.284137194749687e-13,1.9411608156737477e-12
2024-01-08,0.8364357022474417,4.9288870506656065e-12,0.1635642977361484,7.917892991348487e-13,8.795401492332373e-12,7.102035266514057e-13,1.183685543162493e-12
2024-01-09,0.8364357022397733,1.9762375182115184e-12,0.1635642977512991,4.2374066225035584e-13,5.8449974347710326e-12,2.1321742936047803e-13,4.695340059183025e-13
2024-01-10,0.8364357022461884,1.24812852424337e-12,0.16356429774734463,3.3186349657556744e-13,4.4329401148543474e-12,1.3919799917577615e-13,3.1505754730448563e-13
2024-01-11,0.8364357022440062,1.7024277813398803e-12,0.16356429774826353,3.5458920264978045e-13,5.082964659296113e-12,1.8586672749270582e-13,4.045063637003883e-13
