Series,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,WinRate,Skew,Kurt
Equity_100,0.1335945619675485,0.18716923618550552,0.6367549847962626,0.8888760508113622,-0.3392496000265327,0.39379430943205257,0.5497972059486255,-0.3760913486081677,15.514162068220992
Diversified_40_30_10_10_10,0.08898212898685265,0.10528638814446939,0.6357991154792711,0.8717630152202901,-0.21692078417550498,0.4102056394691046,0.5682739972960793,-0.8468629341508788,17.058156129891533
70_30_Equity_AGG,0.1010101815643687,0.1325953113545634,0.6123889958799004,0.8506593448405391,-0.24755544788525607,0.40803053387533494,0.5506985128436233,-0.4715530831956319,14.69818569709321
60_40_Equity_AGG,0.08978291291721607,0.11553370706883802,0.5955773277320476,0.8254220121254494,-0.21586696951899387,0.4159177900967206,0.5525011266336187,-0.5218212266776184,14.89800265169186
60_30_10_Equity_AGG_REIT,0.09300783642464028,0.13097666837378913,0.5625731248123764,0.7771319415603816,-0.2552754178418747,0.3643430973923707,0.5506985128436233,-0.6102868056859231,16.41538359692053
AllWeather_like,0.06922519863109233,0.09729366376382625,0.4911036677607604,0.6761316243118202,-0.22973502375095245,0.30132627363835,0.5547543938711131,-0.5052660151082841,8.738677904911714
PutWrite_100,0.07783595544876154,0.1335437624962742,0.4498339410690686,0.5944092379020645,-0.28925644405244433,0.2690897888333624,0.6665164488508337,-1.4559636213563425,46.219091471099475
Treasury_Barbell_IEF_TLT,0.004817600072222428,0.10846496017200348,-0.12269589676361346,-0.17356008037962964,-0.37100139873918825,0.012985395981240414,0.5141955835962145,0.14712986420386825,4.2752770206612105
