Series,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,WinRate,Skew,Kurt
Diversified_40_30_10_10_10,0.09440983291229799,0.1137181397562516,0.6406218577302196,0.8814831727466601,-0.22388192166821952,0.4216947585978294,0.566020730058585,-0.6970049064519493,15.984323762833457
Equity_100,0.13359456196754782,0.18716923618550552,0.6367549847962618,0.8888760508113612,-0.3392496000265328,0.39379430943205046,0.5497972059486255,-0.376091348608166,15.514162068220992
70_30_Equity_AGG,0.10797854888630187,0.1443838278853246,0.61750099296945,0.8587528064245324,-0.2587345945744185,0.4173332486284302,0.5506985128436233,-0.39245245226249414,13.629124666441504
60_40_Equity_AGG,0.09830231007754864,0.12930704661052486,0.6055393705852387,0.8409199544259307,-0.22912341203153597,0.4290365144528249,0.5534024335286165,-0.40296430406897277,13.394887046482202
60_30_10_Equity_AGG_REIT,0.10007149128017523,0.14177187451475842,0.575672418007065,0.7965582746092795,-0.26521079150887017,0.37732812722603054,0.5511491662911221,-0.5162238360811001,15.052115158618156
AllWeather_like,0.076546199543023,0.1007855151851321,0.5453890393001104,0.7532773592732571,-0.22946604013360117,0.3335840000483548,0.5592609283461019,-0.40750336199017173,9.822766781584914
PutWrite_100,0.07783595544875976,0.13354376249627417,0.4498339410690683,0.5944092379020639,-0.28925644405244466,0.26908978883335594,0.6665164488508337,-1.4559636213563472,46.21909147109961
Treasury_Barbell_IEF_TLT,0.004374604291092599,0.10920022809372609,-0.12518389120747467,-0.17710958949535105,-0.37443228523147754,0.011683298859734218,0.5150968904912122,0.15402146178971218,4.730514991889189
